Year,IncomeGroup,TypeofAidCode,TypeofAidText,SectorPurposeCode(CRScode),SectorPurposeText,BroadSectorCode,SIDsector,AmountsExtended,HeadlineMeasureofODA(£thousands)
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,0,-0.74777
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,0,-198.338
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,0,0
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,0,-2429.885
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,0,-2254.907
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,0,-559.2096
2017,LDCs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,0,-8.949
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,7.862,7.862
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,1139.576,1139.576
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,700,700
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,161.203,161.203
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,194.52,194.52
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,347.871,347.871
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,104.618,104.618
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,835.759,835.759
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,356.973,356.973
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,50.671,50.671
2017,UMICs,G01,Administrative costs not included elsewhere,91010,Administrative costs (non-sector allocable),910,Administrative Costs of Donors,261.552,261.552
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,594.478,594.478
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,84.847,84.847
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,9880,9880
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,41.625,41.625
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,15.102,15.102
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,225.389,225.389
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,178.645,178.645
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,347.727,347.727
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,175.966,175.966
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,139.769,139.769
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,42.788,42.788
2017,LMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,652.916,652.916
2017,LMICs,G01,Administrative costs not included elsewhere,91010,Administrative costs (non-sector allocable),910,Administrative Costs of Donors,414.59,414.59
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,38.673,38.673
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,93.86869,93.86869
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,692.027,692.027
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,693.3824,693.3824
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,7180,7180
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,65.466,65.466
2017,UMICs,D01,Donor country personnel,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,53.9665,53.9665
2017,UMICs,G01,Administrative costs not included elsewhere,91010,Administrative costs (non-sector allocable),910,Administrative Costs of Donors,22.8397,22.8397
2017,UMICs,G01,Administrative costs not included elsewhere,91010,Administrative costs (non-sector allocable),910,Administrative Costs of Donors,92.8741,92.8741
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,400.395,400.395
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,367.714,367.714
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,6000,6000
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,465.514,465.514
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,7448.946,7448.946
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,180,180
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,600,600
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,2367.756,2367.756
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,413.354,413.354
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,667.313,667.313
2017,UMICs,C01,Project-type interventions,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,878.625,878.625
2017,UMICs,D01,Donor country personnel,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,235.89,235.89
2017,UMICs,D01,Donor country personnel,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,139.491,139.491
